id,jcn,seccode,edinetcode,name_jp,name_eng
3576,1120901011371,3816,E05635,大和コンピューター,"DAIWA COMPUTER CO., LTD."
3577,2010401011411,,E00954,佐藤製薬,"SATO PHARMACEUTICAL CO.,LTD."
3578,4010401065075,6037,E31248,ファーストロジック,"FIRSTLOGIC,INC."
3579,1120001087528,3418,E31815,バルニバービ,"BALNIBARBI Co., Ltd."
3580,8120001093305,2353,E05327,日本駐車場開発,"NIPPON PARKING DEVELOPMENT Co.,Ltd."
3581,6010001097087,6040,E31408,日本スキー場開発,"Nippon Ski Resort Development Co.,Ltd."
3582,7490001000142,,E03212,一や,"ICHIYA CO.,LTD."
3583,7010901028669,9262,E33282,シルバーライフ,"SILVER LIFE CO., LTD."
3584,1013201016399,8927,E04024,明豊エンタープライズ,"MEIHO ENTERPRISE Co.,Ltd."
3585,5180001110767,3988,E33235,ＳＹＳホールディングス,"SYS Holdings Co., Ltd."
3586,1013201014709,3930,E32141,はてな,"Hatena Co., Ltd."
3587,3020001020348,3441,E02121,山王,"SANNO Co.,Ltd."
3588,9180001016399,3035,E02995,ケイティケイ,ktk INC.
3589,5010001101469,9414,E30454,日本ＢＳ放送,Nippon BS Broadcasting Corporation
3590,3230001012407,3168,E25443,黒谷,Kurotani Corporation
3591,2220001005602,7870,E00722,福島印刷,"FUKUSHIMA PRINTING CO.,LTD."
3592,3120001077584,8127,E00600,ヤマトインターナショナル,YAMATOINTERNATIONALINC.
3593,1011101032087,6199,E32397,セラク,"SERAKU Co., Ltd."
3594,2060001001667,7513,E03270,コジマ,"Kojima Co.,Ltd."
3595,2180001000574,7607,E02896,進和,"Shinwa Co., Ltd."
3596,9240001016913,1407,E00327,ウエストホールディングス,West Holdings Corporation
3597,9013301010402,3048,E03481,ビックカメラ,BIC CAMERA INC.
3598,9050001016214,7445,E03240,ライトオン,"RIGHT ON Co., Ltd."
3599,7050001000351,1997,E00246,暁飯島工業,"AKATSUKI EAZIMA CO., LTD."
3600,2130001030304,4728,E05042,トーセ,"TOSE CO., LTD."
3601,5010001025214,7447,E02809,ナガイレーベン,"NAGAILEBEN Co.,Ltd."
3602,7011101044374,,E04706,高滝リンクス倶楽部,TAKATAKI LINKS CLUB LIMITED
3603,1390001001841,6159,E02478,ミクロン精密,"MICRON MACHINERY CO., LTD."
3604,5120101042932,3045,E03000,カワサキ,"Kawasaki & Co.,Ltd."
3605,3011101040583,1789,E00258,ＥＴＳホールディングス,"ETS Holdings Co.,Ltd."
3606,5390001000864,,E00392,シベール,"CYBELE Co., Ltd."
3607,4060001005922,7730,E02340,マニー,"MANI,INC."
3608,5011101055381,4668,E04981,明光ネットワークジャパン,"MEIKO NETWORK JAPAN CO.,LTD."
3609,9011001066673,3991,E33364,ウォンテッドリー,"Wantedly, Inc."
3610,7010001079968,6196,E32380,ストライク,"Strike Company , Limited"
3611,6010401040811,3815,E05622,メディア工房,"Media Kobo,Inc."
3612,2080101012975,,E03732,エムオーエー基金,"MOA Fund Co., Ltd."
3613,3080001005054,2927,E01064,ＡＦＣ－ＨＤアムスライフサイエンス,"AFC-HD AMS Life Science Co.,Ltd"
3614,7070001001538,3046,E03471,ジンズホールディングス,JINS HOLDINGS Inc.
3615,2130001014736,3192,E30504,白鳩,"Shirohato Co.,Ltd."
3616,1010401048826,3560,E32991,ほぼ日,"Hobonichi Co., Ltd."
3617,2340001011885,6264,E01465,マルマエ,"Marumae Co., Ltd."
3618,8030001065552,7581,E03305,サイゼリヤ,"SAIZERIYA CO.,LTD."
3619,3010401088283,6048,E31425,デザインワンジャパン,"DesignOne Japan, Inc."
3620,9130001000639,3607,E00617,クラウディアホールディングス,"KURAUDIA HOLDINGS CO.,LTD."
3621,1290001018169,3440,E02493,日創プロニティ,"NISSO PRONITY Co.,Ltd."
3622,3120001089729,2484,E05584,出前館,"DEMAE-CAN CO.,LTD"
3623,7010401097578,2449,E05498,プラップジャパン,"PRAP Japan, Inc."
3624,6260001000380,4760,E05083,アルファ,"ALPHA CO., LTD."
3625,4011001003243,3189,E30020,ＡＮＡＰ,ANAP INC.
3626,8330001009140,,E04675,菊陽緑化興産,"KIKUYORYOKUKA KOSAN CO,LTD."
3627,6040001020962,2164,E05716,地域新聞社,"CHIIKISHINBUNSHA CO.,LTD."
3628,7080101011279,7219,E02238,エッチケーエス,"HKS CO., LTD."
3629,9250001000684,9983,E03217,ファーストリテイリング,"FAST RETAILING CO., LTD."
3630,1011101008616,1434,E31741,ＪＥＳＣＯホールディングス,"JESCO Holdings,Inc."
3631,7480001005076,,E04656,鳴門ゴルフ,"NARUTO GOLF CO., LTD."
3632,8010401073462,3697,E30969,ＳＨＩＦＴ,SHIFT INC.
3633,4011001032309,7818,E24753,トランザクション,"TRANSACTION CO.,Ltd."
3634,5180301015006,7928,E01031,旭化学工業,"ASAHI KAGAKU KOGYO CO.,LTD."
3635,5490001000359,6289,E01690,技研製作所,GIKEN LTD.
3636,2010801006663,9979,E03223,大庄,DAISYO CORPORATION
3637,7010001048535,3711,E05338,創通,"SOTSU CO.,LTD."
3638,4011301002770,3228,E04059,三栄建築設計,"SANEI ARCHITECTURE PLANNING CO.,LTD."
3639,2430001028862,1384,E31220,ホクリヨウ,"Hokuryo Co., Ltd."
3640,1030001004269,8184,E03074,島忠,"SHIMACHU CO., LTD."
3641,4040001063955,3174,E26579,ハピネスアンドディ,"Happiness and D Co.,Ltd."
3642,9200001004384,7514,E03271,ヒマラヤ,"HIMARAYA Co.,Ltd."
3643,5130001004503,3376,E03459,オンリー,ONLY corporation
3644,7013201013779,3823,E05630,アクロディア,"Acrodea, Inc."
3645,8020001066972,9978,E03221,文教堂グループホールディングス,"BUNKYODO GROUP HOLDINGS CO.,LTD."
3646,8013301016185,,E25761,ヒトコミュニケーションズ,"HITO-Communications, Inc."
3647,2240001029764,6668,E02092,アドテックプラズマテクノロジー,"ADTEC PLASMA TECHNOLOGY CO.,LTD."
3648,5013201010877,2404,E05409,鉄人化計画,TETSUJIN Inc.
3649,5240001032096,9264,E33514,ポエック,"Puequ CO.,LTD."
3650,3480001009568,3536,E31968,アクサスホールディングス,"AXAS HOLDINGS CO.,LTD."
3651,4120001106103,2735,E03391,ワッツ,"WATTS CO., LTD."
3652,9120901014607,6025,E30999,日本ＰＣサービス,"Japan PC Service Co.,Ltd."
3653,6310001008798,2736,E03392,フェスタリアホールディングス,"Festaria Holdings Co.,Ltd."
3654,8180001036547,8904,E00311,ＡＶＡＮＴＩＡ,"AVANTIA CO., LTD."
3655,9011501005718,6255,E01734,エヌピーシー,NPC Incorporated
3656,4240001040133,,E04677,御調観光開発,"MITSUKI KANKOKAIHATSU CO.,LTD."
3657,5170001006371,3541,E32351,農業総合研究所,Nousouken Corporation
3658,7010001058757,,E04608,明治座,"MEIJIZA CO.,LTD."
3659,7070001003674,2157,E04751,コシダカホールディングス,"KOSHIDAKA HOLDINGS Co.,LTD."
3660,2011101057356,6172,E31732,メタップス,Metaps Inc.
3661,7010401094468,3647,E24998,ジースリーホールディングス,G Three Holdings CORPORATION
3662,6080401001666,,E03928,ＫＯＮＯＩＫＥＣｏ．,KONOIKE CORPORATION
3663,3140001034179,4928,E24991,ノエビアホールディングス,"Noevir Holdings Co., Ltd."
3664,6011001033049,3688,E22007,ＣＡＲＴＡＨＯＬＤＩＮＧＳ,"CARTA HOLDINGS,INC."
3665,9180301001869,2551,E00422,マルサンアイ,"MARUSAN-AI CO., LTD."
3666,5011101061495,,E04780,ＴＫＣ金融保証,"TKC FINANCE GUARANTEE CO., LTD."
3667,8010701023423,3687,E30537,フィックスターズ,Fixstars Corporation
3668,6011001065323,3689,E30698,イグニス,IGNIS LTD.
3669,1010001022710,9476,E00723,中央経済社ホールディングス,"CHUOKEIZAI-SHA HOLDINGS,INC."
3670,8180001022373,7648,E02913,トーカン,"TOKAN CO.,LTD."
3671,4020001007328,6747,E01970,ＫＩホールディングス,"KI HOLDINGS CO., LTD."
3672,1010701011418,2309,E05292,シミックホールディングス,"CMIC HOLDINGS Co., Ltd."
3673,6011101000700,9233,E04275,アジア航測,"Asia Air Survey Co., Ltd."
3674,6010001080514,3920,E31754,アイビーシー,"Internetworking and Broadband Consulting Co.,Ltd."
3675,5010001008788,6316,E01568,丸山製作所,"MARUYAMA MFG. CO., INC."
3676,6210001003710,7821,E02492,前田工繊,"MAEDA KOSEN CO., LTD."
3677,6010401098453,3900,E31019,クラウドワークス,CrowdWorks Inc.
3678,4180001036617,2185,E22042,シイエムシイ,CMC CORPORATION
3679,7380001004435,5724,E21649,アサカ理研,"Asaka Riken Co.,Ltd."
3680,5210001007068,7646,E03343,ＰＬＡＮＴ,"PLANT Co.,Ltd."
3681,9180001044664,2453,E05509,ジャパンベストレスキューシステム,"Japan Best Rescue System Co.,Ltd."
3682,6011001005411,3769,E05476,ＧＭＯペイメントゲートウェイ,"GMO Payment Gateway, Inc."
3683,4011001035708,6176,E31776,ブランジスタ,Brangista Inc.
3684,4020001007344,7494,E03259,コナカ,"KONAKA CO.,LTD."
3685,8050001008220,,E04684,笠間ゴルフクラブ,"KASAMA GOLF CLUB CO.,LTD."
3686,8430001003331,4320,E05233,ＣＥホールディングス,"CE Holdings Co.,Ltd."
3687,2011101009695,3710,E05336,ジョルダン,"Jorudan Co.,Ltd."
3688,5011001028165,3288,E27842,オープンハウス,"Open House Co., Ltd."
3689,7021001001169,9795,E04925,ステップ,"STEP CO.,LTD."
3690,6010401060842,6194,E32400,アトラエ,"Atrae, Inc."
3691,8010701024603,,E05520,夢テクノロジー,"YUME TECHNOLOGY CO.,LTD."
3692,2120001151786,6277,E01676,ホソカワミクロン,HOSOKAWA MICRON CORPORATION
3693,5420001009282,7446,E02810,東北化学薬品,"TOHOKU CHEMICAL CO.,LTD."
3694,6010001030403,3636,E23492,三菱総合研究所,"Mitsubishi Research Institute,Inc."
3695,2010001072812,2304,E05288,ＣＳＳホールディングス,"CSS Holdings,Ltd."
3696,7290001017693,7527,E02858,システムソフト,SystemSoft Corporation
3697,1120001034595,2917,E00495,大森屋,"OHMORIYA Co., LTD."
3698,4180001034595,9446,E05181,サカイホールディングス,"SAKAI Holdings CO.,LTD"
3699,3120001077956,3965,E32619,キャピタルアセットプランニング,"Capital Asset Planning, Inc."
3700,8011001073431,6095,E30650,メドピア,"MedPeer, Inc."
3701,2180001061708,3989,E33242,シェアリングテクノロジー,SHARINGTECHNOLOGY.INC
3702,6180001052538,,E04729,小原カントリークラブ,"OBARA COUNTRYCLUB CO.,LTD."
3703,9010001108279,9679,E04691,ホウライ,"HORAI Co.,Ltd."
3704,2080401004193,6965,E01955,浜松ホトニクス,HAMAMATSU PHOTONICS K.K.
3705,5030001051126,2926,E00515,篠崎屋,"SHINOZAKIYA,INC."
3706,6010001055706,7505,E03264,扶桑電通,"FUSO DENTSU CO., LTD."
3707,6010001082675,3461,E31681,パルマ,"Palma Co.,Ltd."
3708,1470001012376,,E00399,ジャパンフード＆リカーアライアンス,JAPAN FOOD&LIQUOR ALLIANCE INC.
3709,1011001017948,4346,E05268,ネクシィーズグループ,Nexyz. Group Corporation
3710,1122001014313,,E02604,ライオン事務器,LION OFFICE PRODUCTS CORP.
3711,2010001017016,3176,E02548,三洋貿易,"Sanyo Trading Co., Ltd."
3712,5010001031955,8944,E04038,ランドビジネス,"LAND BUSINESS CO.,LTD."
3713,6011101024311,4293,E05206,セプテーニホールディングス,"SEPTENI HOLDINGS CO., LTD."
3714,8011201015613,3624,E05707,アクセルマーク,AXEL MARK INC.
3715,9011101002149,2667,E02922,イメージワン,"ImageONE Co., Ltd."
3716,2120001149244,4124,E33382,大阪油化工業,OSAKA YUKA INDUSTRY LTD.
3717,1010001170889,6189,E32156,グローバルキッズＣＯＭＰＡＮＹ,Global Kids Company Corp.
3718,1010801019955,3545,E32577,デファクトスタンダード,"Defactostandard,Ltd."
3719,5010001084045,4554,E00975,富士製薬工業,"Fuji Pharma Co.,Ltd."
3720,7100001008315,6284,E01682,日精エーエスビー機械,"NISSEI ASB MACHINE CO., LTD."
3721,8340001001600,1743,E00299,コーアツ工業,"KOATSU KOGYO CO.,LTD."
3722,5012401011628,6871,E02030,日本マイクロニクス,"MICRONICS JAPAN CO.,LTD."
3723,2012801004044,3723,E05360,日本ファルコム,NIHON FALCOM CORPORATION
3724,2010001034985,4997,E00937,日本農薬,"NIHON NOHYAKU CO.,LTD."
3725,5010001049188,9941,E02762,太洋物産,"TAIYO BUSSAN KAISHA,LTD."
3726,5011001048948,2498,E05646,オリエンタルコンサルタンツホールディングス,Oriental Consultants Holdings Company Limited
3727,6011001065018,3672,E27280,オルトプラス,AltPlusInc.
3728,4130001023818,6677,E02346,エスケーエレクトロニクス,"SK-Electronics CO.,LTD."
3729,3010001086522,7148,E24651,ＦＰＧ,"Financial Products Group Co.,Ltd."
3730,9021001027278,6877,E02040,ＯＢＡＲＡＧＲＯＵＰ,Obara Group Incorporated
3731,2010001063068,4958,E01034,長谷川香料,"T.HASEGAWA CO.,LTD."
3732,5010501005434,7839,E02470,ＳＨＯＥＩ,"SHOEI CO., LTD."
3733,6120001106530,6731,E02075,ピクセラ,PIXELA CORPORATION
3734,8230001000811,,E04648,呉羽観光,"Kureha Sightseeing Co., Ltd."
3735,6320201000224,3359,E02982,ｃｏｔｔａ,"cotta CO.,LTD"
3736,1011701006077,7869,E02449,日本フォームサービス,"NIHON FORM SERVICE CO., LTD."
3737,7140001036816,,E04635,花屋敷ゴルフ倶楽部,"Hanayashiki Golf Club Co., Ltd."
3738,7010401025761,8789,E05492,フィンテックグローバル,FinTech Global Incorporated
3739,5330001001133,,E04186,九州産業交通ホールディングス,"KYUSHU INDUSTRIAL TRANSPORTATION HOLDINGS CO.,LTD."
3740,8120001086432,9699,E04848,西尾レントオール,"NISHIO RENT ALL CO., LTD."
3741,4010401097556,7819,E23465,粧美堂,SHOBIDO Corporation
3742,1010401007286,5921,E01381,川岸工業,"Kawagishi Bridge Works Co.,Ltd."
3743,3140001052189,6466,E01716,ＴＶＥ,"TVE Co., Ltd."
3744,9120001073842,8798,E05280,アドバンスクリエイト,"Advance Create Co.,Ltd."
3745,5030001071058,9823,E03173,マミーマート,Mammy Mart Corporation
3746,1290001028382,1771,E00276,日本乾溜工業,"NIPPON KANRYU INDUSTRY CO.,LTD."
3747,5010001080795,6200,E32495,インソース,"Insource Co.,Ltd."
3748,3010701001012,4769,E05101,インフォメーションクリエーティブ,"INFORMATION CREATIVE CO., LTD."
3749,8011001065412,6087,E27043,アビスト,"ABIST Co.,Ltd."
3750,8010001051991,8151,E02672,東陽テクニカ,TOYO Corporation
3751,3120001059756,7760,E02352,ＩＭＶ,IMV CORPORATION
3752,4011001048627,3962,E32620,チェンジ,CHANGE Inc.
3753,3010001003551,3677,E27877,システム情報,"SYSTEM INFORMATION CO., LTD."
3754,8010401043696,4809,E05414,パラカ,Paraca Inc.
3755,4010001097221,7834,E02476,マルマン,"Maruman & Co.,Ltd."
3756,3010001080186,3747,E05424,インタートレード,"INTERTRADE Co.,Ltd."
3757,6140001068331,9869,E02719,加藤産業,"KATO SANGYO CO., LTD."
3758,1010001143952,6046,E31448,リンクバル,LINKBAL INC.
3759,3180001007156,4033,E01037,日東エフシー,"NITTO FC CO., LTD."
3760,7010701012492,9641,E04888,サコス,SACOS CORPORATION
3761,7010601006280,1795,E00254,マサル,MASARU CORPORATION
3762,4011001034156,4751,E05072,サイバーエージェント,"CyberAgent,Inc."
3763,6460101000896,7643,E03340,ダイイチ,"DAIICHI CO.,LTD."
3764,9011801005756,7539,E02865,アイナボホールディングス,"AINAVO HOLDINGS Co.,Ltd."
3765,2010001090418,3245,E04072,ディアライフ,"DEAR LIFE CO.,LTD."
3766,3200001024041,,E04683,明智ゴルフ倶楽部,"AKECHI GOLF CLUB CO.,LTD."
3767,6100001021418,1780,E00268,ヤマウラ,YAMAURA CORPORATION
3768,3010001000549,4282,E05196,ＥＰＳホールディングス,"EPS Holdings, Inc."
3769,2010701018957,3918,E31640,ＰＣＩホールディングス,"PCI Holdings,INC."
3770,5290001048435,7604,E03314,梅の花,"UMENOHANA CO., LTD."
3771,2011101052670,6198,E32193,キャリア,"CAREER CO., LTD."
3772,4120001070786,,E30772,マルホ,"Maruho Co.,Ltd."
3773,4200001001361,1438,E32682,岐阜造園,"Gifu landscape architect Co.,Ltd."
3774,6011001062642,3698,E30996,ＣＲＩミドルウェア,"CRI Middleware Co., Ltd."
3775,3010001097809,2362,E05335,夢真ホールディングス,"YUMESHIN HOLDINGS CO.,LTD."
3776,6050001023279,7711,E01997,助川電気工業,"SUKEGAWA ELECTRIC CO.,LTD."
3777,7010701021114,9470,E00707,学研ホールディングス,"GAKKEN HOLDINGS CO., LTD."
3778,8011001045298,3691,E30856,リアルワールド,"REALWORLD,inc."
3779,4010001006124,,E02537,日教販,"NIKKYOHAN CO.,Ltd."
3780,2010401092006,6094,E30648,フリークアウトホールディングス,"FreakOut Holdings, inc."
3781,2010401066249,6050,E24917,イーガーディアン,E-Guardian Inc.
3782,2240001031778,,E04646,松永カントリークラブ,"MATSUNAGA COUNTRY CLUB CO.,LTD."
3783,5260001022401,,E04644,内海観光開発,"Nai kai kan ko kaihatsu Co.,Ltd."
3784,8120901035199,3563,E33000,ＦＯＯＤ＆ＬＩＦＥＣＯＭＰＡＮＩＥＳ,FOOD & LIFE COMPANIES LTD.
3785,1010001051874,,E00699,東洋経済新報社,TOYO KEIZAI INC.
3786,7010401066847,1783,E00263,アジアゲートホールディングス,"Asia Gate Holdings Co., Ltd."
3787,8011101028715,2122,E05623,インタースペース,"Interspace Co.,Ltd."
3788,8010001112570,2931,E27054,ユーグレナ,"euglena Co.,Ltd."
3789,8010401085763,3323,E02971,レカム,"RECOMM CO.,LTD."
3790,6180001045104,2485,E05585,ティア,TEAR Corporation
3791,3010001028301,3165,E24576,フーマイスターエレクトロニクス,"Fuhrmeister Electronics Co.,Ltd."
3792,5010701020605,3328,E03437,ＢＥＥＮＯＳ,BEENOS Inc.
3793,1020001030638,2874,E02576,横浜冷凍,"YOKOREI CO.,LTD."
3794,2150001010683,6338,E01715,タカトリ,Takatori Corporation
3795,3120001104842,3690,E30836,イルグルム,YRGLM Inc.
3796,9120001043911,3712,E05340,情報企画,"Information Planning CO.,LTD."
3797,5060001002844,9746,E04807,ＴＫＣ,TKC Corporation
3798,4011201005139,2652,E03347,まんだらけ,MANDARAKE INC.
3799,6011101023123,9438,E05049,エムティーアイ,MTI Ltd.
3800,4150001015136,,E20810,秋津原,----
3801,9010701012714,3939,E32603,カナミックネットワーク,"Kanamic Network Co.,LTD"
3802,5010001050435,,E04900,長大,"CHODAI CO.,LTD."
3803,5011101064787,3993,E33391,ＰＫＳＨＡＴｅｃｈｎｏｌｏｇｙ,PKSHA Technology Inc.
3804,4010601036512,3985,E33040,テモナ,TEMONA.inc.
3805,4010001078337,8889,E05174,ＡＰＡＭＡＮ,"Apaman Co., Ltd."
3806,3010001107385,6080,E30022,Ｍ＆Ａキャピタルパートナーズ,"M&A Capital Partners Co., Ltd."
3807,1010001031554,9376,E04365,ユーラシア旅行社,"EURASIA TRAVEL Co.,Ltd."
3808,7011001059638,3668,E27062,コロプラ,"COLOPL, Inc."
3809,6130001017685,6554,E33357,エスユーエス,"SUS Co.,Ltd."
3810,6500001002831,,E04667,道後観光ゴルフ,"DOGO KANKO GOLF CO., LTD."
3811,8010401008039,2410,E05419,キャリアデザインセンター,"CAREER DESIGN CENTER CO.,LTD."
3812,2020001028152,4243,E02494,ニックス,"NIX, INC."
3813,7290001032701,3726,E05395,フォーシーズホールディングス,"4Cs Holdings Co., Ltd."
3814,3370001005710,4754,E05073,トスネット,TOSNET CORPORATION
3815,9010001135967,,E30461,みんなのウェディング,"Minnano Wedding Co., Ltd."
3816,8180001093877,3556,E31751,リネットジャパングループ,"RenetJapanGroup,Inc."
3817,4011001072890,6563,E33601,みらいワークス,Mirai Works Inc.
3818,8010001107240,6551,E33272,ツナググループホールディングス,TSUNAGU GROUP HOLDINGS Inc.
3819,7011001053434,3674,E27394,オークファン,"Aucfan Co.,Ltd."
3820,7340001003192,,E04165,南国交通,"Nangoku Kotsu Co., Ltd."
3821,2220001013398,,E04618,北陸観光開発,"THE HOKURIKU SIGHTSEEING AND DEVELOPMENT CO.,LTD."
3822,7011101028617,3264,E21391,アスコット,Ascot Corp.
3823,1200001022906,,E04739,明世カントリークラブ,"AKEYO COUNTRYCLUB CO.,LTD"
3824,4011101033768,3067,E03485,東京一番フーズ,"TOKYO ICHIBAN FOODS CO.,LTD."
3825,5011201004057,4327,E05243,日本エスエイチエル,SHL-JAPAN Ltd.
3826,5120001080628,3187,E27815,サンワカンパニー,sanwacompany ltd.
3827,5010401098909,3999,E33598,ナレッジスイート,KnowledgeSuite Inc.
3828,1250001002936,3814,E05633,アルファクスフードシステム,"Alphax Food System Co. ,LTD"
3829,1020001039274,2370,E05351,メディネット,"MEDINET Co., Ltd."
3830,6010401072978,6191,E32194,エアトリ,AirTrip Corp.
3831,3011101025642,3992,E33367,ニーズウェル,Needs Well Inc.
3832,2010001035884,,E02796,アドバンス,"ADVANCE CO., LTD."
3833,7010001085875,2388,E00745,ウェッジホールディングス,"Wedge Holdings CO.,LTD."
3834,1140001081875,7279,E02204,ハイレックスコーポレーション,HI-LEX CORPORATION
3835,5120001101680,2373,E05353,ケア２１,CARE TWENTYONE CORPORATION
3836,4180301000454,7959,E02401,オリバー,OLIVER CORPORATION
3837,1110001003592,7640,E03336,トップカルチャー,"TOP CULTURE Co.,Ltd."
3838,2110001001637,4707,E05015,キタック,KITAC CORPORATION
3839,6400001001397,1873,E00197,日本ハウスホールディングス,"NIHON HOUSE HOLDINGS CO., LTD."
3840,4120001103331,3733,E05376,ソフトウェアサービス,"Software Service, Inc."
3841,6010401059587,3248,E04077,アールエイジ,"EARLY AGE CO., Ltd."
3842,3030001075837,,E00555,太陽毛絲紡績,"TAIYO WOOLEN SPINNING CO.,LTD."
3843,8430001003991,9678,E04862,カナモト,"Kanamoto Co.,Ltd."
3844,4021001011600,5218,E01170,オハラ,OHARA INC.
3845,7260001014438,7856,E01053,萩原工業,HAGIHARA INDUSTRIES INC.
3846,1180301019737,4627,E00915,ナトコ,"NATOCO CO.,LTD."
3847,6010001115658,4666,E04979,パーク２４,"PARK24 Co., Ltd."
3848,4010401062386,6049,E31424,イトクロ,ItoKuro Inc.
3849,7120001073043,4355,E05277,ロングライフホールディング,"LONGLIFE HOLDING Co.,Ltd."
3850,6010001033496,,E03886,日本土地建物,"NIPPON TOCHI-TATEMONO Co., Ltd."
3851,7430001010659,1840,E00240,土屋ホールディングス,"TSUCHIYA HOLDINGS CO., LTD."
3852,6490001006215,7983,E02376,ミロク,Miroku Corporation
3853,2120001066027,9824,E02742,泉州電業,"SENSHU ELECTRIC CO.,LTD."
3854,6011101002696,9603,E04358,エイチアイエス,"H.I.S. Co., Ltd."
3855,2180301019694,,E04654,三好ゴルフ倶楽部,"MIYOSHI GOLF CLUB CO.,LTD."
3856,1010501016022,4996,E00828,クミアイ化学工業,"KUMIAI CHEMICAL INDUSTRY CO., LTD."
3857,7220001008889,7831,E00748,ウイルコホールディングス,Wellco Holdings Corporation
3858,8060001014432,3974,E32814,ティビィシィスキヤツト,TBCSCAT Inc.
3859,7080401014989,7265,E02232,エイケン工業,"EIKEN INDUSTRIES CO.,LTD."
3860,2130001017499,3480,E25148,ジェイエスビー,"J.S.B.Co.,Ltd."
3861,9500001015681,1383,E25969,ベルグアース,"bergearth co.,ltd"
3862,3120001047728,2301,E05286,学情,"GAKUJO CO.,Ltd."
3863,8140001052787,8917,E04013,ファースト住建,"First Juken Co., Ltd."
3864,5300001005459,2198,E24550,アイケイケイホールディングス,IKK Holdings Inc.
3865,5011101047222,3475,E30726,グッドコムアセット,"Good Com Asset Co., Ltd."
3866,8130001021041,3804,E05516,システムディ,System D Inc.
3867,1240001030054,7827,E00639,オービス,ORVIS CORPORATION
3868,7010401048812,3419,E31918,アートグリーン,"ARTGREEN. CO.,LTD."
3869,4120101002846,2695,E03375,くら寿司,"Kura Sushi, Inc."
3870,5010001090118,3653,E25682,モルフォ,"Morpho,Inc."
3871,5010001139914,8079,E02681,正栄食品工業,SHOEI FOODS CORPORATION
3872,7010701017566,2315,E05331,ＣＡＩＣＡＤＩＧＩＴＡＬ,CAICA DIGITAL Inc.
3873,7120001048994,8077,E02570,トルク,TORQ Inc.
3874,6370001017612,7605,E03315,フジコーポレーション,FUJI CORPORATION
3875,9011101032971,3195,E30881,ジェネレーションパス,"GENERATION PASS Co.,Ltd"
3876,2010701018429,6309,E01705,巴工業,"TOMOE ENGINEERING CO.,LTD."
3877,5011101030772,2375,E05356,ギグワークス,GiG Works Inc.
3878,5120001059655,7965,E02395,象印マホービン,Zojirushi Corporation
3879,1010401052638,3976,E32855,シャノン,SHANON Inc.
3880,5140001044630,3038,E02999,神戸物産,"KOBE BUSSAN CO., LTD."
3881,2011001006553,9647,E04884,協和コンサルタンツ,"KYOWA ENGINEERING CONSULTANTS CO., Ltd."
3882,4010401014057,9717,E04834,ジャステック,"JASTEC Co., Ltd."
3883,7120001077804,9872,E02722,北恵,"KITAKEI CO., LTD."
3884,6010601021421,7501,E02848,ティムコ,TIEMCO LTD.
3885,3180301008069,2734,E03408,サーラコーポレーション,SALA CORPORATION
3886,4230001002687,6474,E01603,不二越,NACHI-FUJIKOSHI CORP.
3887,1180301010019,6136,E01377,オーエスジー,OSG Corporation
3888,8400001008341,6634,E05702,ネクスグループ,NCXX Group Inc.
3889,8340001001781,4995,E01009,サンケイ化学,"SANKEI CHEMICAL CO.,LTD."
3890,3180001067712,3186,E27693,ネクステージ,"NEXTAGE Co., Ltd."
3891,6010001141308,3267,E32571,フィルカンパニー,"Phil Company,Inc."
3892,8120901002091,7594,E02891,マルカ,Maruka Corporation
3893,1040001057646,7808,E33497,シーエスランバー,"C.S. LUMBER CO., INC"
3894,7012401007541,9369,E04213,キユーソー流通システム,K.R.S.Corporation
3895,8010401064940,8923,E04021,トーセイ,TOSEI CORPORATION
3896,7020001028858,9720,E04566,ホテル、ニューグランド,"HOTEL NEWGRAND CO.,LTD."
3897,4013401002394,5942,E01370,日本フイルコン,"NIPPON FILCON CO., LTD."
3898,2010601006194,9313,E04296,丸八倉庫,"Maruhachi Warehouse Company, Limited"
3899,1010001086441,3454,E05607,ファーストブラザーズ,"First Brothers Co.,Ltd."
3900,7120001128193,6558,E33515,クックビズ,"Cookbiz Co.,Ltd."
3901,3220001004330,6217,E01524,津田駒工業,TSUDAKOMA Corp.
3902,2070001006905,6112,E01484,小島鐵工所,"Kojima Iron Works Co.,Ltd."
3903,9010001034748,8095,E02585,アステナホールディングス,"Astena Holdings Co., Ltd."
3904,1030001020927,6664,E02095,オプトエレクトロニクス,"OPTOELECTRONICS CO.,LTD."
3905,6140001036809,,E04733,大松産業,"DAIMATSU SANGYOU CO., LTD."
3906,6011001006277,2809,E00464,キユーピー,Kewpie Corporation
3907,1320001003869,6076,E27761,アメイズ,"Amaze Co.,Ltd."
3908,2140001012193,3201,E00552,日本毛織,"THE JAPAN WOOL TEXTILE CO., LTD."
3909,6010001142875,9972,E02774,アルテック,"ALTECH CO., LTD."
3910,1180301013673,7227,E02233,アスカ,ASKA CORPORATION
3911,6010501010276,7879,E00636,ノダ,NODA CORPORATION
3912,4011101044641,6064,E26631,アクトコール,ACTCALL INC.
3913,4140001048351,4616,E00896,川上塗料,"KAWAKAMI PAINT MFG.CO.,LTD."
3914,6011101063012,2698,E03377,キャンドゥ,"CAN DO CO.,LTD."
3915,3240001037171,2830,E00503,アヲハタ,AOHATA Corporation
